  24 10306
  24 10305
  24 10304
  24 10002
  23 Yes
  23 Yes
  23 11691
  23 11434
  23 11433
  23 11426
  23 11420
  23 11419
  23 11417
  23 11413
  23 11411
  23 11385
  23 11375
  23 11375
  23 11375
  23 11366
  23 11360
  23 11358
  23 11357
  23 11355
  23 11238
  23 11237
  23 11236
  23 11235
  23 11234
  23 11233
  23 11232
  23 11230
  23 11229
  23 11226
  23 11225
  23 11221
  23 11219
  23 11214
  23 11212
  23 11212
  23 11211
  23 11211
  23 11208
  23 11204
  23 11201
  23 11104
  23 10475
  23 10472
  23 10469
  23 10461
  23 10451
  23 10314
  23 10308
  23 10301
  23 10301
  23 10024
  22 Yes
  22 Yes
  22 Yes
  22 11693
  22 11436
  22 11434
  22 11434
  22 11426
  22 11423
  22 11423
  22 11420
  22 11419
  22 11413
  22 11413
  22 11413
  22 11379
  22 11378
  22 11370
  22 11362
  22 11362
  22 11362
  22 11361
  22 11361
  22 11361
  22 11355
  22 11355
  22 11354
  22 11233
  22 11231
  22 11231
  22 11222
  22 11222
  22 11221
  22 11219
  22 11218
  22 11212
  22 11210
  22 11208
  22 11207
  22 11204
  22 11201
  22 11201
  22 11105
  22 11104
  22 11104
  22 11104
  22 10469
  22 10461
  22 10456
  22 10314
  22 10314
  22 10310
  22 10304
  22 10304
  22 10027
  22 10024
  22 10002
  21 11694
  21 11694
  21 11693
  21 11436
  21 11435
  21 11429
  21 11429
  21 11427
  21 11427
  21 11421
  21 11421
  21 11421
  21 11421
  21 11420
  21 11417
  21 11379
  21 11377
  21 11375
  21 11375
  21 11370
  21 11370
  21 11368
  21 11366
  21 11362
  21 11357
  21 11235
  21 11235
  21 11232
  21 11230
  21 11226
  21 11225
  21 11219
  21 11217
  21 11215
  21 11203
  21 11105
  21 11104
  21 11004
  21 10466
  21 10465
  21 10462
  21 10461
  21 10461
  21 10309
  21 10309
  21 10305
  21 10305
  21 10304
  21 10301
  21 10301
  21 10029
  20 11433
  20 11432
  20 11432
  20 11419
  20 11419
  20 11417
  20 11414
  20 11413
  20 11411
  20 11378
  20 11377
  20 11377
  20 11374
  20 11368
  20 11366
  20 11366
  20 11366
  20 11365
  20 11361
  20 11361
  20 11355
  20 11354
  20 11354
  20 11239
  20 11226
  20 11223
  20 11223
  20 11222
  20 11221
  20 11219
  20 11213
  20 11210
  20 11210
  20 11209
  20 11208
  20 11105
  20 11101
  20 11101
  20 11004
  20 10473
  20 10472
  20 10469
  20 10467
  20 10466
  20 10466
  20 10461
  20 10310
  20 10309
  20 10306
  20 10301
  20 10301
  20 10301
  20 10024
  19 11434
  19 11434
  19 11434
  19 11432
  19 11429
  19 11427
  19 11423
  19 11421
  19 11421
  19 11419
  19 11377
  19 11377
  19 11370
  19 11366
  19 11365
  19 11362
  19 11361
  19 11358
  19 11355
  19 11355
  19 11239
  19 11234
  19 11233
  19 11228
  19 11226
  19 11225
  19 11223
  19 11222
  19 11222
  19 11220
  19 11218
  19 11215
  19 11213
  19 11211
  19 11209
  19 11208
  19 11205
  19 11203
  19 11004
  19 10473
  19 10473
  19 10473
  19 10472
  19 10472
  19 10469
  19 10466
  19 10466
  19 10458
  19 10029
  19 10027
  19 10024
  19 10009
  19 10002
  18 11694
  18 11694
  18 11694
  18 11694
  18 11693
  18 11436
  18 11433
  18 11432
  18 11432
  18 11427
  18 11427
  18 11426
  18 11422
  18 11420
  18 11419
  18 11419
  18 11414
  18 11413
  18 11412
  18 11411
  18 11385
  18 11379
  18 11379
  18 11377
  18 11377
  18 11375
  18 11375
  18 11370
  18 11368
  18 11368
  18 11366
  18 11365
  18 11362
  18 11362
  18 11361
  18 11356
  18 11355
  18 11238
  18 11234
  18 11233
  18 11232
  18 11230
  18 11223
  18 11223
  18 11222
  18 11220
  18 11220
  18 11219
  18 11217
  18 11217
  18 11216
  18 11216
  18 11214
  18 11213
  18 11211
  18 11210
  18 11208
  18 11207
  18 11207
  18 11105
  18 11105
  18 11105
  18 11101
  18 11004
  18 10472
  18 10467
  18 10466
  18 10461
  18 10457
  18 10451
  18 10314
  18 10308
  18 10305
  18 10304
  18 10304
  18 10025
  18 10024
  18 10024
  18 10002
  17 11435
  17 11423
  17 11422
  17 11422
  17 11422
  17 11421
  17 11419
  17 11417
  17 11416
  17 11413
  17 11413
  17 11411
  17 11385
  17 11378
